Name,Color,Mana Value,CMC,Rarity,Edition (name),Card Type,Power,Toughness,Card Text,Acquired Price,Card Rulings,CardMarket ID,Collector's number,Condition,Creation Date,Currency,Delver Local ID,Edition,Edition (CODE),Edition (code),Edition CODE,Edition [CODE],Edition [code],Edition code,Edition code MTGO,Foil,Foil quantity,Foil/Etched,Frame Type,In DECKs (being used),In LISTs (owned),Is Commander?,Language,List name,Loyalty,MultiverseID,Non-foil quantity,Price,Price (total),Quantity,QuantityX,Reserved List,Scryfall ID,TCGPlayer productID,Tag,Zeros,Artists
"Fierce Retribution","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Cleave {5}{W} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Destroy target [attacking] creature.""","0","""• If you cast a spell for its cleave cost, that spell doesn't have any of the text in square brackets while it's on the stack.
• A cleave cost is an alternative cost that's paid instead of the spell's mana cost. Casting a spell for its cleave cost doesn't change the spell's mana value.
• You can't cast a spell for both its cleave cost and another alternative cost. For example, if an effect gives an Alchemist's Retrieval in your graveyard a flashback cost of {U}, you can't cast it from your graveyard for its cleave cost.
• If an effect allows you to “cast a spell without paying its mana cost,” you can't cast that spell for its cleave cost.""","583516","13","","2022-Dec-18_08:27:27","USD","1059","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540843","1","$0.14","$0.14","1","1x","","9597b163-5c6b-4f64-b1f1-5f1fa2e23e5d","253745","","0","Sidharth Chaturvedi"
"Fierce Retribution","White","{1}{W}","2","C","(Innistrad: Crimson Vow)","Instant","0","0","""Cleave {5}{W} (You may cast this spell for its cleave cost. If you do, remove the words in square brackets.)
Destroy target [attacking] creature.""","0","""• If you cast a spell for its cleave cost, that spell doesn't have any of the text in square brackets while it's on the stack.
• A cleave cost is an alternative cost that's paid instead of the spell's mana cost. Casting a spell for its cleave cost doesn't change the spell's mana value.
• You can't cast a spell for both its cleave cost and another alternative cost. For example, if an effect gives an Alchemist's Retrieval in your graveyard a flashback cost of {U}, you can't cast it from your graveyard for its cleave cost.
• If an effect allows you to “cast a spell without paying its mana cost,” you can't cast that spell for its cleave cost.""","583516","13","","2022-Dec-18_08:58:11","USD","1223","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540843","1","$0.14","$0.14","1","1x","","9597b163-5c6b-4f64-b1f1-5f1fa2e23e5d","253745","","0","Sidharth Chaturvedi"
"Flame-Blessed Bolt","Red","{R}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.""","0","""• A creature or planeswalker dealt damage this way will be exiled instead of dying if it dies for any reason later in the turn, even if it initially survived the 2 damage.""","583565","158","","2022-Dec-18_07:38:02","USD","830","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541014","1","$0.16","$0.16","1","1x","","b1771a8f-7bea-4bb0-9949-566ee6613b93","253765","","0","Andreas Zafiratos"
"Flame-Blessed Bolt","Red","{R}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.""","0","""• A creature or planeswalker dealt damage this way will be exiled instead of dying if it dies for any reason later in the turn, even if it initially survived the 2 damage.""","583565","158","","2022-Dec-18_08:02:06","USD","938","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541014","1","$0.16","$0.16","1","1x","","b1771a8f-7bea-4bb0-9949-566ee6613b93","253765","","0","Andreas Zafiratos"
"Flame-Blessed Bolt","Red","{R}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.""","0","""• A creature or planeswalker dealt damage this way will be exiled instead of dying if it dies for any reason later in the turn, even if it initially survived the 2 damage.""","583565","158","","2022-Dec-18_08:37:22","USD","1118","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541014","1","$0.16","$0.16","1","1x","","b1771a8f-7bea-4bb0-9949-566ee6613b93","253765","","0","Andreas Zafiratos"
"Flame-Blessed Bolt","Red","{R}","1","C","(Innistrad: Crimson Vow)","Instant","0","0","""Flame-Blessed Bolt deals 2 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.""","0","""• A creature or planeswalker dealt damage this way will be exiled instead of dying if it dies for any reason later in the turn, even if it initially survived the 2 damage.""","583565","158","","2022-Dec-18_09:08:50","USD","1283","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541014","1","$0.16","$0.16","1","1x","","b1771a8f-7bea-4bb0-9949-566ee6613b93","253765","","0","Andreas Zafiratos"
"Flourishing Hunter","Green","{4}{G}{G}","6","C","(Innistrad: Crimson Vow)","Creature — Wolf Spirit","6","6","""When Flourishing Hunter enters the battlefield, you gain life equal to the greatest toughness among other creatures you control.""","0","""""","582682","199","","2022-Dec-18_08:49:19","USD","1182","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541062","1","$0.14","$0.14","1","1x","","2abc54df-773d-4f46-b241-e1f42af8ab95","253558","","0","Ilse Gort"
"Flourishing Hunter","Green","{4}{G}{G}","6","C","(Jumpstart 2022)","Creature — Wolf Spirit","6","6","""When Flourishing Hunter enters the battlefield, you gain life equal to the greatest toughness among other creatures you control.""","0","""""","686518","662","","2022-Dec-18_07:39:14","USD","835","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592740","1","$0.20","$0.20","1","1x","","5c03c782-cd45-45a6-8089-a603509ef0ec","455109","","0","Ilse Gort"
"Flourishing Hunter","Green","{4}{G}{G}","6","C","(Jumpstart 2022)","Creature — Wolf Spirit","6","6","""When Flourishing Hunter enters the battlefield, you gain life equal to the greatest toughness among other creatures you control.""","0","""""","686518","662","","2022-Dec-18_08:15:43","USD","988","Jumpstart 2022","(J22)","(j22)","J22","[J22]","[j22]","J22","j22","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","592740","1","$0.20","$0.20","1","1x","","5c03c782-cd45-45a6-8089-a603509ef0ec","455109","","0","Ilse Gort"
"Foreboding Statue // Forsaken Thresher","","{3}","3","U","(Innistrad: Crimson Vow)","Artifact Creature — Construct","1","2","""{T}: Add one mana of any color. Put an omen counter on Foreboding Statue.
At the beginning of your end step, if there are three or more omen counters on Foreboding Statue, untap it, then transform it.""","0","""• You can't tap Foreboding Statue to get one more mana while resolving its triggered ability in your end step.""","583259","256","","2022-Dec-18_07:49:50","USD","887","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541131","1","$0.25","$0.25","1","1x","","a27b9d82-f613-4789-9e8b-f37db5597027","253744","","0","Aaron Miller"
"Foreboding Statue // Forsaken Thresher","","{3}","3","U","(Innistrad: Crimson Vow)","Artifact Creature — Construct","1","2","""{T}: Add one mana of any color. Put an omen counter on Foreboding Statue.
At the beginning of your end step, if there are three or more omen counters on Foreboding Statue, untap it, then transform it.""","0","""• You can't tap Foreboding Statue to get one more mana while resolving its triggered ability in your end step.""","583259","256","","2022-Dec-18_08:41:03","USD","1143","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541131","1","$0.25","$0.25","1","1x","","a27b9d82-f613-4789-9e8b-f37db5597027","253744","","0","Aaron Miller"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581319","277","","2022-Dec-18_07:46:56","USD","874","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544313","1","$0.31","$0.31","1","1x","","e8760175-e9bb-4ef9-87ca-591d1edd5163","253428","","0","Indra Nugroho"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581318","276","","2022-Dec-18_08:05:16","USD","950","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544312","1","$0.30","$0.30","1","1x","","e4c83b60-3d49-4fdc-a6b7-06d1a0c4a126","253427","","0","Pig Hands"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581318","276","","2022-Dec-18_08:23:25","USD","1040","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544312","1","$0.30","$0.30","1","1x","","e4c83b60-3d49-4fdc-a6b7-06d1a0c4a126","253427","","0","Pig Hands"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581319","277","","2022-Dec-18_08:41:18","USD","1145","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544313","1","$0.31","$0.31","1","1x","","e8760175-e9bb-4ef9-87ca-591d1edd5163","253428","","0","Indra Nugroho"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581319","277","","2022-Dec-18_08:50:12","USD","1191","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544313","1","$0.31","$0.31","1","1x","","e8760175-e9bb-4ef9-87ca-591d1edd5163","253428","","0","Indra Nugroho"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581318","276","","2022-Dec-18_09:02:14","USD","1251","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544312","1","$0.30","$0.30","1","1x","","e4c83b60-3d49-4fdc-a6b7-06d1a0c4a126","253427","","0","Pig Hands"
"Forest","Land","","0","C","(Innistrad: Crimson Vow)","Basic Land — Forest","0","0","""({T}: Add {G}.)""","0","""""","581319","277","","2022-Dec-18_09:18:34","USD","1341","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Showcase","Not Using","Have","","","Innstrad crimson vow","0","544313","1","$0.31","$0.31","1","1x","","e8760175-e9bb-4ef9-87ca-591d1edd5163","253428","","0","Indra Nugroho"
"Frenzied Devils","Red","{4}{R}","5","U","(Innistrad: Crimson Vow)","Creature — Devil","3","3","""Haste
Whenever you cast a noncreature spell, Frenzied Devils gets +2/+2 until end of turn.""","0","""""","581903","159","","2022-Dec-18_08:35:37","USD","1112","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541015","1","$0.15","$0.15","1","1x","","b7912206-6de3-4085-b5f6-a2e90ea55b90","253173","","0","Andrey Kuzinskiy"
"Frenzied Devils","Red","{4}{R}","5","U","(Innistrad: Crimson Vow)","Creature — Devil","3","3","""Haste
Whenever you cast a noncreature spell, Frenzied Devils gets +2/+2 until end of turn.""","0","""""","581903","159","","2022-Dec-18_09:07:24","USD","1278","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541015","1","$0.15","$0.15","1","1x","","b7912206-6de3-4085-b5f6-a2e90ea55b90","253173","","0","Andrey Kuzinskiy"
"Geistlight Snare","Blue","{2}{U}","3","U","(Innistrad: Crimson Vow)","Instant","0","0","""This spell costs {1} less to cast if you control a Spirit. It also costs {1} less to cast if you control an enchantment.
Counter target spell unless its controller pays {3}.""","0","""• Geistlight Snare costs {2} less if you control a Spirit and an enchantment. It also costs {2} less if you control one permanent that's both an enchantment and a Spirit.""","581366","60","","2022-Dec-18_08:43:57","USD","1157","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540898","1","$0.35","$0.35","1","1x","","7302b5da-cac5-4ce7-ad38-2ff4e410891b","252944","","0","Anato Finnstark"
"Gift of Fangs","Black","{B}","1","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 as long as it's a Vampire. Otherwise, it gets -2/-2.""","0","""""","583553","113","","2022-Dec-18_07:39:06","USD","834","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540961","1","$0.15","$0.15","1","1x","","a864375f-99c3-4c68-9440-bc25ff6d0dc0","253726","","0","Dominik Mayer"
"Gift of Fangs","Black","{B}","1","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 as long as it's a Vampire. Otherwise, it gets -2/-2.""","0","""""","583553","113","","2022-Dec-18_08:43:36","USD","1153","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540961","1","$0.15","$0.15","1","1x","","a864375f-99c3-4c68-9440-bc25ff6d0dc0","253726","","0","Dominik Mayer"
"Gift of Fangs","Black","{B}","1","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 as long as it's a Vampire. Otherwise, it gets -2/-2.""","0","""""","583553","113","","2022-Dec-18_08:49:24","USD","1183","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540961","1","$0.15","$0.15","1","1x","","a864375f-99c3-4c68-9440-bc25ff6d0dc0","253726","","0","Dominik Mayer"
"Gift of Fangs","Black","{B}","1","C","(Innistrad: Crimson Vow)","Enchantment — Aura","0","0","""Enchant creature
Enchanted creature gets +2/+2 as long as it's a Vampire. Otherwise, it gets -2/-2.""","0","""""","583553","113","","2022-Dec-18_09:09:28","USD","1288","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540961","1","$0.15","$0.15","1","1x","","a864375f-99c3-4c68-9440-bc25ff6d0dc0","253726","","0","Dominik Mayer"
"Glorious Sunrise","Green","{3}{G}{G}","5","R","(Innistrad: Crimson Vow)","Enchantment","0","0","""At the beginning of combat on your turn, choose one —
• Creatures you control get +1/+1 and gain trample until end of turn.
• Target land gains ""{T}: Add {G}{G}{G}"" until end of turn.
• Draw a card if you control a creature with power 3 or greater.
• You gain 3 life.""","0","""• Glorious Sunrise's third mode may be chosen even if you don't control any creatures with power 3 or greater as the ability goes on the stack. If you control a creature with power 3 or greater when it resolves, you will draw a card. If not, it will do nothing as it resolves.""","582247","200","","2022-Dec-18_08:18:34","USD","1009","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","541063","1","$0.75","$0.75","1","1x","","a2caf73e-c3eb-4fa8-996a-d3d18b2ffaeb","253470","","0","Andreas Zafiratos"
"Gluttonous Guest","Black","{2}{B}","3","C","(Innistrad: Crimson Vow)","Creature — Vampire","1","4","""When Gluttonous Guest enters the battlefield, create a Blood token. (It's an artifact with ""{1}, {T}, Discard a card, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Blood token, you gain 1 life.""","0","""""","581340","114","","2022-Dec-18_07:39:31","USD","837","Innistrad: Crimson Vow","(VOW)","(vow)","VOW","[VOW]","[vow]","VOW","vow","","0","","Regular","Not Using","Have","","","Innstrad crimson vow","0","540962","1","$0.15","$0.15","1","1x","","18c07288-1c71-4e71-bdf5-910eb583a1d8","252862","","0","Jesper Ejsing"
